sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,plus,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,12.52422869997099,None,space,1.001789900008589,12.52422869997099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.556658299872652,None,return,0.4010065000038594,13.556658299872652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17.995716699864715,None,15.975480299908668,None,20.019204299896955,None,1,0.5304310999345034,20.019204299896955,None,20.019204299896955,None,20.019204299896955,None,20.019204299896955,None,20.019204299896955,None,20.019204299896955,21.530485299881548,20.019204299896955,None,20.019204299896955,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,24.03244369989261,None,,,26.05309379985556,None,2,0.4325308999978006,26.05309379985556,None,26.05309379985556,None,26.05309379985556,None,26.05309379985556,None,26.05309379985556,None,26.05309379985556,27.56848999997601,26.05309379985556,None,26.05309379985556,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,30.05404379987158,None,,,32.08385719987564,None,1,1.5545056001283228,32.08385719987564,None,32.08385719987564,None,32.08385719987564,None,32.08385719987564,None,32.08385719987564,None,32.08385719987564,33.59009650000371,32.08385719987564,None,32.08385719987564,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0959920999594,None,space,1.5901105999946594,36.0959920999594,None,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
8.0,12.5,65.0,000:0010,EMPHASIZE,65%  WIN,100%  WIN,1.0,+,WIN,8.125,ad,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,41.730580099858344,None,,,43.73503899993375,None,2,2.302703900029883,43.73503899993375,None,43.73503899993375,None,43.73503899993375,None,43.73503899993375,None,43.73503899993375,None,43.73503899993375,45.24984149984084,43.73503899993375,None,43.73503899993375,None,,,,,,,39.730025799945,None,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.5,3.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,WIN,1.875,ad,,,,,0,0,0,0,0,1,1,6,,,,,,,,,,,,,47.71855579991825,None,,,49.73427699995227,None,2,2.431665899930522,49.73427699995227,None,49.73427699995227,None,49.73427699995227,None,49.73427699995227,None,49.73427699995227,None,49.73427699995227,51.238160899840295,49.73427699995227,None,49.73427699995227,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.25,7.0,50.0,000:0010,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,+,LOSE,-3.5,ad,,,,,0,0,0,0,0,2,2,9,,,,,,,,,,,,,53.72394709987566,None,,,55.74140129983425,None,2,3.288710799999535,55.74140129983425,None,55.74140129983425,None,55.74140129983425,None,55.74140129983425,None,55.74140129983425,None,55.74140129983425,57.24350279988721,55.74140129983425,None,55.74140129983425,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.25,5.5,50.0,000:0010,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,+,LOSE,-2.25,dis,,,,,0,0,0,0,0,3,3,5,,,,,,,,,,,,,59.72878040000796,None,,,61.747324999887496,None,None,,61.747324999887496,None,61.747324999887496,None,61.747324999887496,None,61.747324999887496,None,61.747324999887496,None,61.747324999887496,63.248507800046355,61.747324999887496,None,61.747324999887496,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.5,7.0,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,2.45,dis,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,65.71717489999719,None,,,67.73025709996,None,None,,67.73025709996,None,67.73025709996,None,67.73025709996,None,67.73025709996,None,67.73025709996,None,67.73025709996,69.23632899997756,67.73025709996,None,67.73025709996,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.25,10.75,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,3.7625,dis,,,,,0,0,0,0,0,5,5,1,,,,,,,,,,,,,71.72190189990215,None,,,73.73675509984605,None,None,,73.73675509984605,None,73.73675509984605,None,73.73675509984605,None,73.73675509984605,None,73.73675509984605,None,73.73675509984605,75.24163459986448,73.73675509984605,None,73.73675509984605,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.75,5.5,65.0,000:0010,EMPHASIZE,65%  LOSE,100%  LOSE,0.0,+,LOSE,-3.575,ad,,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,77.72692559985444,None,,,79.74272889993154,None,None,,79.74272889993154,None,79.74272889993154,None,79.74272889993154,None,79.74272889993154,None,79.74272889993154,None,79.74272889993154,81.24676049989648,79.74272889993154,None,79.74272889993154,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.0,4.25,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,1.4875,ad,,,,,0,0,0,0,0,7,7,3,,,,,,,,,,,,,83.71527919988148,None,,,85.7288758000359,None,None,,85.7288758000359,None,85.7288758000359,None,85.7288758000359,None,85.7288758000359,None,85.7288758000359,None,85.7288758000359,87.2350667999126,85.7288758000359,None,85.7288758000359,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,WIN,3.375,ad,,,,,0,0,0,0,0,8,8,0,,,,,,,,,,,,,89.72034340002574,None,,,91.73442019987851,None,None,,91.73442019987851,None,91.73442019987851,None,91.73442019987851,None,91.73442019987851,None,91.73442019987851,None,91.73442019987851,93.23983990005217,91.73442019987851,None,91.73442019987851,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.25,6.75,35.0,000:0010,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,LOSE,-2.3625,dis,,,,,0,0,0,0,0,9,9,7,,,,,,,,,,,,,95.7253060999792,None,,,97.7414275999181,None,None,,97.7414275999181,None,97.7414275999181,None,97.7414275999181,None,97.7414275999181,None,97.7414275999181,None,97.7414275999181,99.24473379994743,97.7414275999181,None,97.7414275999181,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.5,3.85,50.0,00010:0020,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,+,LOSE,-1.925,dis,,,,,0,1,1,1,0,0,0,5,,,,,,,,,,,,,105.71680319984443,None,,,107.73416709993035,None,None,,107.73416709993035,None,107.73416709993035,None,107.73416709993035,None,107.73416709993035,None,107.73416709993035,None,107.73416709993035,109.23633660003543,107.73416709993035,None,107.73416709993035,None,,,,,,,103.72046569990925,None,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.25,7.0,50.0,00010:0020,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,+,WIN,3.5,ad,,,,,0,1,1,1,0,1,1,4,,,,,,,,,,,,,111.72191179986112,None,,,113.73491119989194,None,None,,113.73491119989194,None,113.73491119989194,None,113.73491119989194,None,113.73491119989194,None,113.73491119989194,None,113.73491119989194,115.24169769999571,113.73491119989194,None,113.73491119989194,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.95,6.75,35.0,00010:0020,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,LOSE,-2.3625,ad,,,,,0,1,1,1,0,2,2,6,,,,,,,,,,,,,117.72688889992423,None,,,119.7464411999099,None,None,,119.7464411999099,None,119.7464411999099,None,119.7464411999099,None,119.7464411999099,None,119.7464411999099,None,119.7464411999099,121.24647729983553,119.7464411999099,None,119.7464411999099,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.95,6.75,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,2.3625,dis,,,,,0,1,1,1,0,3,3,9,,,,,,,,,,,,,123.71522130002268,None,,,125.72974419989623,None,None,,125.72974419989623,None,125.72974419989623,None,125.72974419989623,None,125.72974419989623,None,125.72974419989623,None,125.72974419989623,127.23471249989234,125.72974419989623,None,125.72974419989623,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.0,4.75,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,1.663,dis,,,,,0,1,1,1,0,4,4,3,,,,,,,,,,,,,129.72017710004002,None,,,131.73254489991814,None,None,,131.73254489991814,None,131.73254489991814,None,131.73254489991814,None,131.73254489991814,None,131.73254489991814,None,131.73254489991814,133.23963680001907,131.73254489991814,None,131.73254489991814,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.75,5.5,65.0,00010:0020,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,+,LOSE,-3.575,ad,,,,,0,1,1,1,0,5,5,7,,,,,,,,,,,,,135.72515379986726,None,,,137.74067069985904,None,None,,137.74067069985904,None,137.74067069985904,None,137.74067069985904,None,137.74067069985904,None,137.74067069985904,None,137.74067069985904,139.24452649988234,137.74067069985904,None,137.74067069985904,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.25,7.0,50.0,00010:0020,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,+,LOSE,-3.5,ad,,,,,0,1,1,1,0,6,6,8,,,,,,,,,,,,,141.73012480000034,None,,,143.72844540001824,None,None,,143.72844540001824,None,143.72844540001824,None,143.72844540001824,None,143.72844540001824,None,143.72844540001824,None,143.72844540001824,145.23307890002616,143.72844540001824,None,143.72844540001824,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.25,7.0,50.0,00010:0020,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,+,WIN,3.5,ad,,,,,0,1,1,1,0,7,7,2,,,,,,,,,,,,,147.71836389997043,None,,,149.73157539987005,None,None,,149.73157539987005,None,149.73157539987005,None,149.73157539987005,None,149.73157539987005,None,149.73157539987005,None,149.73157539987005,151.23787549999543,149.73157539987005,None,149.73157539987005,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.5,6.75,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,2.3625,dis,,,,,0,1,1,1,0,8,8,0,,,,,,,,,,,,,153.7230517999269,None,,,155.73908729990944,None,None,,155.73908729990944,None,155.73908729990944,None,155.73908729990944,None,155.73908729990944,None,155.73908729990944,None,155.73908729990944,157.24302849988453,155.73908729990944,None,155.73908729990944,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.75,5.5,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,WIN,3.575,dis,,,,,0,1,1,1,0,9,9,1,,,,,,,,,,,,,159.72831989987753,None,,,161.7421422000043,None,None,,161.7421422000043,None,161.7421422000043,None,161.7421422000043,None,161.7421422000043,None,161.7421422000043,None,161.7421422000043,163.24816649989225,161.7421422000043,None,161.7421422000043,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.15,6.75,50.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,3.375,ad,,,,,0,2,2,2,0,0,0,2,,,,,,,,,,,,,169.72002459992655,None,,,171.73569180001505,None,None,,171.73569180001505,None,171.73569180001505,None,171.73569180001505,None,171.73569180001505,None,171.73569180001505,None,171.73569180001505,173.2391372998245,171.73569180001505,None,171.73569180001505,None,,,,,,,167.71818069997244,None,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.25,6.5,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,2.275,ad,,,,,0,2,2,2,0,1,1,3,,,,,,,,,,,,,175.72531779995188,None,,,177.73873419989832,None,None,,177.73873419989832,None,177.73873419989832,None,177.73873419989832,None,177.73873419989832,None,177.73873419989832,None,177.73873419989832,179.24450289993547,177.73873419989832,None,177.73873419989832,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.75,5.0,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,+,WIN,1.75,dis,,,,,0,2,2,2,0,2,2,1,,,,,,,,,,,,,181.72977450001054,None,,,183.72639500000514,None,None,,183.72639500000514,None,183.72639500000514,None,183.72639500000514,None,183.72639500000514,None,183.72639500000514,None,183.72639500000514,185.23260669992305,183.72639500000514,None,183.72639500000514,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.75,7.5,65.0,00020:0030,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,+,LOSE,-4.875,dis,,,,,0,2,2,2,0,3,3,6,,,,,,,,,,,,,187.7183099000249,None,,,189.7351923000533,None,None,,189.7351923000533,None,189.7351923000533,None,189.7351923000533,None,189.7351923000533,None,189.7351923000533,None,189.7351923000533,191.23763009998947,189.7351923000533,None,189.7351923000533,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.75,4.0,50.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,LOSE,-2.0,dis,,,,,0,2,2,2,0,4,4,7,,,,,,,,,,,,,193.72316879988648,None,,,195.7388704000041,None,None,,195.7388704000041,None,195.7388704000041,None,195.7388704000041,None,195.7388704000041,None,195.7388704000041,None,195.7388704000041,197.24274609982967,195.7388704000041,None,195.7388704000041,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.5,3.85,50.0,00020:0030,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,+,WIN,1.925,ad,,,,,0,2,2,2,0,5,5,9,,,,,,,,,,,,,199.72841999982484,None,,,201.7426539999433,None,None,,201.7426539999433,None,201.7426539999433,None,201.7426539999433,None,201.7426539999433,None,201.7426539999433,None,201.7426539999433,203.24806669983082,201.7426539999433,None,201.7426539999433,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
5.5,8.75,65.0,00020:0030,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,WIN,5.6875,ad,,,,,0,2,2,2,0,6,6,0,,,,,,,,,,,,,205.71664799982682,None,,,207.7311602998525,None,None,,207.7311602998525,None,207.7311602998525,None,207.7311602998525,None,207.7311602998525,None,207.7311602998525,None,207.7311602998525,209.23577459994704,207.7311602998525,None,207.7311602998525,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
